OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
322,2016,NonResidential,Large Office,Cox Media Group Seattle KIRO TV (322),DOWNTOWN,1968,0.0,3,100734,26731,74003,Office,20.0,9892566.0,0.0,9788716.0,0.0,68.24,0.68
323,2016,NonResidential,Small- and Mid-Sized Office,200 Cedar Street Building,DOWNTOWN,1981,1.0,4,77662,18504,59158,Office,57.0,5168686.5,0.0,4286102.0,721298.0,68.19,0.88
324,2016,NonResidential,Large Office,Fourth and Battery,DOWNTOWN,1978,1.0,12,234000,21790,212210,Office,39.0,18811322.0,0.0,18246151.0,415452.0,149.27,0.64
326,2016,NonResidential,Large Office,Westlake Tower,DOWNTOWN,1989,1.0,25,369996,0,369996,Office,74.0,24755086.0,0.0,24755084.0,0.0,172.58,0.47
327,2016,NonResidential,Retail Store,Nordstrom 001,DOWNTOWN,1925,1.0,10,693450,0,693450,Retail Store,93.0,40037736.0,21230.80078,37497068.0,2544584.0,398.19,0.57
328,2016,NonResidential,Large Office,1600 Seventh,DOWNTOWN,1976,1.0,33,791396,0,791396,Office,89.0,42227404.0,0.0,40839637.0,538251.0,313.3,0.4
329,2016,NonResidential,Large Office,1700 Seventh Ave,DOWNTOWN,2000,1.0,23,747747,205076,542671,Office,90.0,31693704.0,0.0,27883939.0,3101477.0,359.11,0.48
330,2016,NonResidential,Small- and Mid-Sized Office,Lloyd building,DOWNTOWN,1926,1.0,10,63409,7757,55652,Office,90.0,3826622.5,2086424.75,1357845.0,0.0,170.51,2.69
331,2016,NonResidential,Large Office,The Tower Building,DOWNTOWN,1930,1.0,17,204790,30000,174790,Office,91.0,8081443.0,0.0,6736076.0,1003622.0,100.26,0.49
332,2016,NonResidential,Small- and Mid-Sized Office,Times Square Building,DOWNTOWN,1916,1.0,5,73399,0,73399,Office,61.0,3992167.75,0.0,3757005.0,0.0,26.19,0.36
333,2016,NonResidential,Large Office,Plaza 600,DOWNTOWN,1969,1.0,20,265851,32334,233517,Office,90.0,15742790.0,6568832.0,8064399.0,0.0,563.25,2.12
334,2016,NonResidential,Large Office,West 8th,DOWNTOWN,2009,1.0,25,758043,228668,529375,Office,95.0,27018020.0,0.0,26131643.0,886373.0,229.25,0.3
335,2016,NonResidential,Large Office,Denny Building,DOWNTOWN,1968,1.0,12,206000,0,206000,Office,91.0,9075988.0,2312496.75,6267781.0,0.0,222.19,1.08
336,2016,NonResidential,Large Office,1918 Eighth Avenue,DOWNTOWN,2009,1.0,36,824887,154972,669915,Office,97.0,39360016.0,0.0,39523847.0,0.0,275.54,0.33
337,2016,NonResidential,Large Office,1800 Ninth,DOWNTOWN,1990,1.0,16,480840,141600,339240,Office,94.0,18468776.0,0.0,17733276.0,133724.0,130.73,0.27
339,2016,NonResidential,Small- and Mid-Sized Office,Broderick Building,DOWNTOWN,1900,1.0,7,89550,0,89550,Office,85.0,4135330.5,348386.8125,3554872.0,0.0,51.67,0.58
340,2016,NonResidential,Small- and Mid-Sized Office,The Pioneer Building,DOWNTOWN,1900,1.0,6,89355,0,89355,Office,66.0,4188308.75,0.0,4116601.0,61632.0,31.97,0.36
341,2016,NonResidential,Large Office,Dexter Horton Building,DOWNTOWN,1922,1.0,15,388934,0,388934,Office,89.0,18982748.0,1192343.75,17384553.0,0.0,213.23,0.55
342,2016,NonResidential,Large Office,Seattle Exchange Building,DOWNTOWN,1929,1.0,22,384302,0,384302,Office,98.0,10471812.0,0.0,10062435.0,0.0,70.15,0.18
343,2016,NonResidential,Large Office,Norton Building,DOWNTOWN,1958,1.0,17,378525,84600,293925,Office,69.0,0.0,10921066.0,13985064.0,0.0,940.47,2.48
345,2016,NonResidential,Large Office,999 Third Avenue,DOWNTOWN,1983,1.0,47,1323055,0,1323055,Office,94.0,44683660.0,0.0,44521844.0,161812.0,318.97,0.24
346,2016,NonResidential,Large Office,1000 Second Avenue,DOWNTOWN,1986,1.0,41,589921,129432,460489,Office,84.0,24603420.0,0.0,24603417.0,0.0,171.52,0.29
347,2016,NonResidential,Small- and Mid-Sized Office,1015 Second Avenue,DOWNTOWN,1950,1.0,6,91091,1392,89699,Office,,1916413.75,480784.0,1355021.0,0.0,46.56,0.51
348,2016,NonResidential,Large Office,1101 Second Avenue (HOB),DOWNTOWN,1968,1.0,8,157941,62993,94948,Office,81.0,3743228.5,0.0,3743228.0,0.0,26.1,0.17
349,2016,NonResidential,Large Office,2nd and Seneca,DOWNTOWN,1991,1.0,29,635303,197231,438072,Office,95.0,18754466.0,180731.7969,18040489.0,0.0,139.72,0.22
350,2016,NonResidential,Large Office,Second And Spring Building,DOWNTOWN,1958,1.0,6,172842,25920,146922,Office,,41650404.0,0.0,39794668.0,1604831.0,362.66,2.1
351,2016,NonResidential,Large Office,1111 Third Avenue,DOWNTOWN,1980,1.0,34,776762,162604,614158,Office,81.0,32577050.0,0.0,32457349.0,95076.0,231.32,0.3
352,2016,NonResidential,Large Office,Abraham Lincoln Building (Wallysons Inc),DOWNTOWN,1972,1.0,14,186768,23775,162993,Office,95.0,9843217.0,2154977.5,7486064.0,0.0,218.53,1.17
353,2016,NonResidential,Large Office,Safeco Plaza,DOWNTOWN,1969,1.0,49,1123435,368980,754455,Office,89.0,47518124.0,0.0,38378889.0,6784415.0,627.87,0.56
354,2016,NonResidential,Large Office,Fourth & Madison,DOWNTOWN,2002,1.0,37,1052469,164420,888049,Office,93.0,42071712.0,0.0,41213579.0,0.0,287.32,0.27
355,2016,NonResidential,Large Office,901 Fifth Avenue,DOWNTOWN,1973,1.0,42,617684,171500,446184,Office,28.0,71568952.0,882983.5,68636822.0,0.0,546.65,0.88
356,2016,NonResidential,Large Office,The Central Building,DOWNTOWN,1907,1.0,8,201480,0,201480,Office,91.0,9510490.0,1619966.875,7301810.0,0.0,175.95,0.87
357,2016,NonResidential,Large Office,Seattle Municipal Tower (2030),DOWNTOWN,1990,1.0,63,1354987,159600,1195387,Office,89.0,61576184.0,0.0,61576180.0,0.0,429.27,0.32
358,2016,NonResidential,Large Office,Justice Center,DOWNTOWN,2001,1.0,14,310490,0,310490,Office,,21960822.0,0.0,16124036.0,5045465.0,380.37,1.23
359,2016,NonResidential,Large Office,City Hall,DOWNTOWN,2003,1.0,8,199530,30660,168870,Office,69.0,13972700.0,0.0,8738965.0,4475451.0,298.61,1.5
360,2016,NonResidential,Large Office,Chinook Building,DOWNTOWN,2006,1.0,13,372242,52703,319539,Office,98.0,13862720.0,0.0,11248986.0,2594878.0,216.24,0.58
361,2016,NonResidential,Large Office,Yesler Building,DOWNTOWN,1909,1.0,7,114395,8296,106099,Office,99.0,2970604.25,0.0,1640689.0,1105871.0,70.17,0.61
363,2016,NonResidential,Retail Store,University Book Store,NORTHEAST,1978,1.0,2,89200,0,89200,Retail Store,83.0,6707359.5,0.0,5499125.0,962811.0,89.47,1.0
364,2016,NonResidential,Large Office,UW Tower Bldg Complex,NORTHEAST,1971,1.0,23,474546,0,474546,Office,77.0,29997380.0,0.0,28450433.0,0.0,198.34,0.42
365,2016,NonResidential,Other,UW Tower Data Center,NORTHEAST,1969,1.0,5,36000,0,36000,Data Center,96.0,30038490.0,0.0,30038487.0,0.0,209.41,5.82
366,2016,NonResidential,Small- and Mid-Sized Office,University District Office Buiding,NORTHEAST,1961,0.0,5,99005,0,99005,Office,70.0,5008123.5,0.0,2863212.0,1865277.0,119.03,1.2
367,2016,NonResidential,Large Office,4311 Roosevelt,NORTHEAST,2002,1.0,6,135051,44248,90803,Office,88.0,4426136.0,0.0,4426136.0,0.0,30.86,0.23
368,2016,NonResidential,Large Office,4300 Roosevelt,NORTHEAST,2002,1.0,5,220649,82720,137929,Office,93.0,7046345.5,0.0,7046345.0,0.0,49.12,0.22
369,2016,NonResidential,Self-Storage Facility,Seattle Vault Self Storage,DOWNTOWN,1964,1.0,5,93660,0,93660,Self-Storage Facility,,940359.1875,0.0,873222.0,0.0,6.09,0.07
370,2016,NonResidential,Large Office,Metropolitan Park West,DOWNTOWN,1980,1.0,18,413715,64660,349055,Office,79.0,24224888.0,0.0,24224886.0,0.0,168.88,0.41
371,2016,NonResidential,Mixed Use Property,METROPOLITAN PARK NORTH (ID371),DOWNTOWN,2000,1.0,11,381381,195621,185760,Parking,94.0,9944328.0,0.0,9671822.0,93954.0,72.42,0.19
372,2016,NonResidential,Large Office,Metropolitan Park East,DOWNTOWN,1988,1.0,20,497513,118744,378769,Office,65.0,0.0,0.0,26602310.0,220905.0,197.19,0.4
373,2016,NonResidential,Large Office,Fourth and Blanchard,DOWNTOWN,1979,1.0,24,543876,116721,427155,Office,79.0,26144226.0,0.0,25307741.0,0.0,176.43,0.32
374,2016,NonResidential,Mixed Use Property,ECONET (ID#374),DOWNTOWN,1980,1.0,4,109347,38700,70647,Laboratory,,8381544.5,0.0,7484659.0,733496.0,91.13,0.83
375,2016,NonResidential,Large Office,Third and Broad,DOWNTOWN,1982,1.0,6,396626,124216,272410,Office,64.0,20179120.0,0.0,20361156.0,0.0,141.95,0.36
376,2016,NonResidential,Large Office,5th and Bell,DOWNTOWN,2002,1.0,6,287471,83591,203880,Office,74.0,14913424.0,0.0,14913422.0,0.0,103.97,0.36
377,2016,NonResidential,Large Office,Fifth and Wall LLC,DOWNTOWN,1947,1.0,3,192630,48512,144118,Office,94.0,5569686.0,0.0,5169641.0,188191.0,46.03,0.24
379,2016,NonResidential,Large Office,3101 Western Avenue,DOWNTOWN,1984,1.0,8,253103,61986,191117,Office,3.0,29949248.0,0.0,29949243.0,0.0,208.79,0.82
381,2016,NonResidential,Supermarket / Grocery Store,70500872 -- Holman Road,NORTHWEST,1956,1.0,1,60880,0,60880,Supermarket/Grocery Store,54.0,14736775.0,0.0,8125218.0,6168753.0,384.27,6.31
382,2016,NonResidential,Small- and Mid-Sized Office,Collins Building,DOWNTOWN,1900,1.0,5,50176,0,50176,Office,77.0,2933288.75,0.0,2836654.0,96634.0,24.91,0.5
383,2016,NonResidential,Large Office,Smith Tower,DOWNTOWN,1912,1.0,42,304346,0,304346,Office,72.0,24880988.0,1014422.375,11239744.0,11008077.0,741.3,2.44
384,2016,NonResidential,Warehouse,Dawn Food Products,GREATER DUWAMISH,1977,1.0,1,128800,0,128800,Non-Refrigerated Warehouse,97.0,2098949.75,0.0,371850.0,1437252.0,78.92,0.61
385,2016,NonResidential,Large Office,Skinner Building,DOWNTOWN,1927,1.0,8,321945,0,321945,Office,76.0,14072349.0,3700629.75,9955956.0,0.0,355.05,1.1
386,2016,NonResidential,Large Office,IBM-COS,DOWNTOWN,1964,1.0,22,336330,0,336330,Office,77.0,19730534.0,5370612.0,13134207.0,462194.0,530.66,1.58
387,2016,NonResidential,Large Office,Puget Sound Plaza,DOWNTOWN,1960,1.0,21,298426,0,298426,Office,79.0,28559888.0,12760971.0,14315950.0,0.0,1084.79,3.64
388,2016,NonResidential,Large Office,Rainier Tower,DOWNTOWN,1976,1.0,42,635824,0,635824,Office,69.0,48479988.0,0.0,48479982.0,0.0,337.97,0.53
389,2016,NonResidential,Hotel,Fairmont Olympic Seattle,DOWNTOWN,1923,1.0,12,542305,0,542305,Hotel,45.0,57051236.0,28438884.0,24078107.0,3968211.0,2573.75,4.75
390,2016,NonResidential,Retail Store,RAINIER ELECTRONICS LLC,SOUTHEAST,1980,1.0,2,291940,0,291940,Retail Store,80.0,12080064.0,0.0,9933861.0,1754739.0,162.45,0.56
391,2016,NonResidential,Mixed Use Property,Thaw Building,GREATER DUWAMISH,1970,0.0,1,88400,0,88400,Non-Refrigerated Warehouse,42.0,4811200.0,0.0,2530658.0,1852442.0,116.03,1.31
392,2016,NonResidential,Warehouse,Linden Bldg,NORTHWEST,1960,1.0,1,52311,0,52311,Non-Refrigerated Warehouse,96.0,1109137.125,0.0,16765.0,913847.0,48.65,0.93
393,2016,NonResidential,Other,500 Yale,LAKE UNION,2009,1.0,5,141131,69710,71421,Parking,,3085814.0,0.0,3085813.0,0.0,21.51,0.15
394,2016,NonResidential,Large Office,501 Eastlake Ave. (ID394) Republican Building,LAKE UNION,2001,1.0,5,176532,70067,106465,Office,60.0,5803409.0,0.0,5803409.0,0.0,40.46,0.23
395,2016,NonResidential,Warehouse,Ferguson Terminal,BALLARD,1973,1.0,1,52500,0,52500,Non-Refrigerated Warehouse,2.0,4243867.0,0.0,3064777.0,924621.0,70.47,1.34
396,2016,NonResidential,Warehouse,SBC396,BALLARD,1959,1.0,2,57300,0,57300,Non-Refrigerated Warehouse,55.0,5095134.5,0.0,1853914.0,2706578.0,156.67,2.73
398,2016,NonResidential,Large Office,2601 Elliott Avenue,DOWNTOWN,1916,1.0,6,350310,0,350310,Office,90.0,18102026.0,0.0,15974366.0,2127656.0,224.36,0.64
399,2016,NonResidential,Large Office,1201 Third Avenue,DOWNTOWN,1988,1.0,55,1400000,285000,1115000,Office,92.0,55140300.0,2179487.75,49472833.0,1426840.0,588.9,0.42
401,2016,NonResidential,Hotel,WAC aggregate,DOWNTOWN,1930,1.0,21,305548,0,305548,Hotel,58.0,34527356.0,16284570.0,14578058.0,2866705.0,1510.85,4.94
402,2016,NonResidential,Large Office,US Bank Centre,DOWNTOWN,1989,1.0,46,1536606,512608,1023998,Office,89.0,58506844.0,0.0,53668061.0,2938070.0,530.18,0.35
403,2016,NonResidential,Large Office,Logan Building,DOWNTOWN,1958,1.0,10,135918,0,135918,Office,91.0,6771618.5,2121203.0,4302353.0,0.0,193.72,1.43
404,2016,NonResidential,Retail Store,O'Shea Building,DOWNTOWN,1914,1.0,4,79957,0,79957,Retail Store,25.0,5171529.0,0.0,5252130.0,0.0,36.61,0.46
405,2016,NonResidential,Large Office,The Decatur,DOWNTOWN,1921,1.0,4,127268,0,127268,Office,71.0,7711757.5,714523.6875,6039805.0,957428.0,148.11,1.16
406,2016,NonResidential,Large Office,520 Pike Tower,DOWNTOWN,1983,1.0,29,500000,0,500000,Office,93.0,19249572.0,0.0,18848777.0,0.0,131.4,0.26
408,2016,NonResidential,Large Office,Fourth and Pike Building,DOWNTOWN,1926,0.0,10,132326,0,132326,Office,72.0,6146691.5,328247.0938,5698221.0,2551.0,65.2,0.49
409,2016,NonResidential,Large Office,Washington Federal,DOWNTOWN,1984,1.0,6,109830,13200,96630,Office,45.0,7335905.5,0.0,7335905.0,0.0,51.14,0.47
410,2016,NonResidential,Hotel,Motif Seattle,DOWNTOWN,1973,0.0,19,332067,59280,272787,Hotel,6.0,37984148.0,15586014.0,19800542.0,2398995.0,1468.5,4.42
411,2016,NonResidential,Large Office,Joshua Green Building,DOWNTOWN,1910,1.0,10,130513,0,130513,Office,49.0,11792293.0,631029.0,6846996.0,4173175.0,318.08,2.44
412,2016,NonResidential,Small- and Mid-Sized Office,MiKen Building,DOWNTOWN,1920,1.0,8,60660,0,60660,Office,,2586116.0,0.0,2586116.0,0.0,18.03,0.3
413,2016,NonResidential,Large Office,(ID413) JOSEPH VANCE BLDG,DOWNTOWN,1929,1.0,14,137350,0,137350,Office,89.0,6825027.0,2258855.25,4107229.0,0.0,202.99,1.48
414,2016,NonResidential,Large Office,Onni 1411 Fourth Development LP,DOWNTOWN,1929,1.0,15,151039,0,151039,Office,84.0,0.0,2850077.75,2596546.0,0.0,238.09,1.58
415,2016,NonResidential,Large Office,Century Square - COS Compliance,DOWNTOWN,1985,1.0,30,755000,134662,620338,Office,72.0,53974556.0,519390.0,43199963.0,8506844.0,793.05,1.05
416,2016,NonResidential,Small- and Mid-Sized Office,Chromer Building,DOWNTOWN,1906,1.0,4,63540,0,63540,Office,72.0,3564626.75,0.0,2428286.0,1090173.0,74.83,1.18
417,2016,NonResidential,Large Office,Melbourne Tower,DOWNTOWN,1927,1.0,10,130893,0,130893,Office,80.0,7163323.5,0.0,6962072.0,0.0,48.54,0.37
418,2016,NonResidential,Mixed Use Property,Harold Poll Building,DOWNTOWN,1910,1.0,5,79920,0,79920,Office,,2977095.25,0.0,3009464.0,0.0,20.98,0.26
420,2016,NonResidential,Other,Meridian (West),DOWNTOWN,1996,1.0,6,147852,86429,61423,Parking,,9671619.0,0.0,7122619.0,2548999.0,185.03,1.25
421,2016,NonResidential,Other,Meridian (East),DOWNTOWN,1996,0.0,4,267335,166960,100375,Parking,,7378420.5,0.0,5169902.0,2103253.0,147.75,0.55
422,2016,NonResidential,Large Office,Two Union Square,DOWNTOWN,1989,1.0,56,1605578,389860,1215718,Office,97.0,50984500.0,915654.875,46081813.0,2520230.0,525.78,0.33
423,2016,NonResidential,Large Office,One Union Square,DOWNTOWN,1980,1.0,36,794592,0,794592,Office,96.0,27340878.0,0.0,26031451.0,658204.0,216.43,0.27
424,2016,NonResidential,Large Office,PARK PLACE OFFICE BLDG (ID424),DOWNTOWN,1971,1.0,21,456304,93204,363100,Office,74.0,20421248.0,0.0,19397322.0,0.0,135.23,0.3
425,2016,NonResidential,Large Office,First and Stewart,DOWNTOWN,1986,1.0,12,115857,15140,100717,Office,89.0,4757299.5,0.0,4757299.0,0.0,33.17,0.29
426,2016,NonResidential,Small- and Mid-Sized Office,World Trade Center West,DOWNTOWN,1999,1.0,4,87500,17500,70000,Office,72.0,4549892.0,0.0,4549891.0,0.0,31.72,0.36
427,2016,NonResidential,Large Office,World Trade Center East-Seattle,DOWNTOWN,1998,1.0,11,374405,184776,189629,Office,72.0,13329024.0,0.0,13329022.0,0.0,92.92,0.25
428,2016,NonResidential,Other,Lenora,DOWNTOWN,1985,1.0,12,193500,38000,155500,Other,,14436982.0,0.0,14436981.0,0.0,100.65,0.52
429,2016,NonResidential,Large Office,Terminal Sales Building,DOWNTOWN,1923,1.0,11,102846,0,102846,Office,96.0,6047637.0,3480880.75,1846369.0,0.0,281.55,2.74
430,2016,NonResidential,Small- and Mid-Sized Office,The Marshall Building,DOWNTOWN,1925,1.0,4,52800,0,52800,Office,83.0,2500323.75,0.0,1831932.0,597088.0,44.48,0.84
433,2016,NonResidential,Retail Store,(71367A) SEATTLE Macy's,DOWNTOWN,1929,1.0,8,861702,0,861702,Retail Store,,17666646.0,2927935.25,14736955.0,1753.0,328.83,0.38
434,2016,NonResidential,Other,Benaroya Research Institute at Virginia Mason,EAST,1999,1.0,5,206950,97400,109550,Other,,19105426.0,1631750.25,17663475.0,0.0,249.09,1.2
435,2016,NonResidential,Other,Washington State Convention Center,DOWNTOWN,1990,1.0,6,1400000,0,1400000,Convention Center,,0.0,0.0,0.0,0.0,0.0,0.0
436,2016,NonResidential,Other,VM Seattle Hospital & Medical Center - Health Resources Building,EAST,1988,1.0,9,46710,0,46710,Urgent Care/Clinic/Other Outpatient,,4439795.5,1447314.625,2722116.0,0.0,130.69,2.8
437,2016,NonResidential,Medical Office,VM Seattle Hospital & Medical Center - Lindeman Pavilion,EAST,1945,1.0,3,266000,104000,162000,Medical Office,65.0,14009703.0,476741.8125,11902958.0,1532059.0,201.15,0.76
438,2016,NonResidential,Medical Office,1101 Madison Tower,EAST,1992,1.0,14,690158,407795,282363,Medical Office,58.0,21156670.0,0.0,21156669.0,0.0,147.49,0.21
439,2016,NonResidential,Mixed Use Property,Fisher Plaza - East Building,LAKE UNION,2001,1.0,6,378443,177660,200783,Parking,100.0,55073120.0,0.0,53506520.0,1566594.0,456.22,1.21
440,2016,NonResidential,Mixed Use Property,Fisher Plaza - West Building,LAKE UNION,2001,1.0,6,213834,104922,108912,Parking,100.0,75073888.0,0.0,74917352.0,156525.0,530.59,2.48
441,2016,NonResidential,Hotel,Best Western Executive Inn,LAKE UNION,1979,1.0,5,109017,29409,79608,Hotel,34.0,9707963.0,0.0,5625395.0,3849350.0,243.66,2.24
443,2016,NonResidential,Large Office,Elliott Bay Office Park,MAGNOLIA / QUEEN ANNE,1981,1.0,5,275734,38452,237282,Office,77.0,16373232.0,0.0,16373229.0,0.0,114.14,0.41
444,2016,NonResidential,Warehouse,FedEX van Terminal,GREATER DUWAMISH,2001,1.0,1,123061,0,123061,Non-Refrigerated Warehouse,59.0,1987934.625,0.0,1987934.0,0.0,13.86,0.11
446,2016,NonResidential,Distribution Center,Washington State Ferries Building,GREATER DUWAMISH,1963,1.0,1,59090,0,59090,Distribution Center,45.0,3153949.5,0.0,634386.0,2121829.0,117.11,1.98
447,2016,NonResidential,Warehouse,NWCP-SEA Sylv Bldg,GREATER DUWAMISH,1963,1.0,1,106000,0,106000,Non-Refrigerated Warehouse,93.0,763364.5,0.0,763364.0,0.0,5.32,0.05
449,2016,NonResidential,Large Office,1551 Eastlake,LAKE UNION,1962,1.0,3,158600,38400,120200,Office,19.0,18471858.0,0.0,15941028.0,2368120.0,236.9,1.49
451,2016,NonResidential,Distribution Center,Frye Distribution Center,GREATER DUWAMISH,1960,1.0,1,119661,0,119661,Distribution Center,97.0,775864.1875,0.0,774965.0,764.0,5.44,0.05
452,2016,NonResidential,Large Office,1144 Eastlake Building,LAKE UNION,2001,1.0,7,139200,44728,94472,Office,81.0,4342597.0,0.0,4342597.0,0.0,30.27,0.22
453,2016,NonResidential,Small- and Mid-Sized Office,701 Dexter,MAGNOLIA / QUEEN ANNE,1984,1.0,6,95721,33921,61800,Office,95.0,3155171.75,0.0,3063504.0,0.0,21.36,0.22
456,2016,NonResidential,Large Office,1100 Dexter-RREEF SeaDPD ID 456,MAGNOLIA / QUEEN ANNE,1996,2.0,5,213283,115228,98055,Office,83.0,5661689.5,0.0,5661689.0,0.0,39.47,0.19
457,2016,NonResidential,Large Office,1441 N. 34th Street,LAKE UNION,2001,1.0,3,103697,47656,56041,Office,7.0,11672252.0,0.0,4904243.0,6415592.0,374.92,3.62
458,2016,NonResidential,Small- and Mid-Sized Office,Northgate Exec Center B,NORTH,1974,1.0,5,74880,0,74880,Office,56.0,5531460.0,0.0,5134607.0,0.0,35.8,0.48
459,2016,NonResidential,Small- and Mid-Sized Office,Northgate Exec Center C,NORTH,1979,1.0,6,88774,0,88774,Office,53.0,6353294.0,0.0,6029121.0,0.0,42.03,0.47
460,2016,NonResidential,Large Office,Northgate Plaza,NORTH,1983,1.0,5,122250,0,122250,Office,93.0,5535626.0,0.0,5535625.0,0.0,38.59,0.32
461,2016,NonResidential,Small- and Mid-Sized Office,Northgate Office Building,NORTH,1979,1.0,4,53730,0,53730,Office,20.0,4742869.0,0.0,4742869.0,0.0,33.06,0.62
462,2016,NonResidential,Small- and Mid-Sized Office,Delridge Building,DELRIDGE,1960,1.0,3,55593,0,55593,Office,55.0,4414587.0,0.0,2842549.0,1382323.0,93.23,1.68
463,2016,NonResidential,Large Office,425 Pontius,LAKE UNION,1982,1.0,4,134056,60960,73096,Office,54.0,4899096.0,0.0,4695138.0,0.0,32.73,0.24
464,2016,NonResidential,Retail Store,Costco #0001 Seattle,GREATER DUWAMISH,2005,1.0,1,158415,0,158415,Retail Store,25.0,23293664.0,0.0,15927634.0,6466780.0,454.49,2.87
465,2016,NonResidential,Large Office,1000 Denny Building,LAKE UNION,1929,1.0,8,287819,0,287819,Office,,48037000.0,0.0,48155040.0,251511.0,349.07,1.21
466,2016,NonResidential,Other,VM Seattle Hospital & Medical Center - Buck Pavilion,EAST,1975,1.0,8,158738,0,158738,Urgent Care/Clinic/Other Outpatient,,61214744.0,5650343.5,46528618.0,9571816.0,1268.87,7.99
492,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Plaza,MAGNOLIA / QUEEN ANNE,1985,1.0,4,86995,28800,58195,Office,81.0,3018140.75,0.0,2991674.0,0.0,20.86,0.24
467,2016,NonResidential,Retail Store,70100608-Ballard,BALLARD,1999,1.0,1,164437,0,164437,Retail Store,62.0,19031574.0,0.0,14099499.0,4290843.0,326.18,1.98
468,2016,NonResidential,Large Office,Interurban Exchange II - SEDO,LAKE UNION,2009,1.0,5,184482,66234,118248,Office,95.0,5869476.5,0.0,5651060.0,20195.0,40.47,0.22
469,2016,NonResidential,Laboratory,Rosen Building - SEDO,LAKE UNION,1928,1.0,3,55200,0,55200,Laboratory,,12072969.0,0.0,7500378.0,4093742.0,269.71,4.89
470,2016,NonResidential,Laboratory,401 Terry (ID470),LAKE UNION,2003,1.0,4,241159,111793,129366,Laboratory,,34746128.0,0.0,20388923.0,13324952.0,849.83,3.52
471,2016,NonResidential,Large Office,428 Westlake,LAKE UNION,2004,1.0,6,139282,52582,86700,Office,96.0,3238216.0,0.0,3238216.0,0.0,22.57,0.16
473,2016,NonResidential,Large Office,City Place II - SEDO,LAKE UNION,2009,1.0,5,271071,98700,172371,Office,96.0,7960023.0,0.0,7695280.0,156054.0,61.93,0.23
474,2016,NonResidential,Warehouse,08185-Lake Union,LAKE UNION,1914,1.0,5,127800,0,127800,Non-Refrigerated Warehouse,56.0,2811924.5,0.0,2545590.0,221900.0,29.53,0.23
475,2016,NonResidential,Large Office,Arnold Building,LAKE UNION,2002,1.0,5,560516,206597,353919,Office,71.0,30401640.0,0.0,20922584.0,9160910.0,632.4,1.13
476,2016,NonResidential,Large Office,Yale,LAKE UNION,2001,1.0,6,226592,95000,131592,Office,49.0,11812678.0,0.0,11719809.0,243618.0,94.64,0.42
480,2016,NonResidential,Mixed Use Property,307 Westlake - SEDO,LAKE UNION,2003,1.0,5,159700,50654,109046,Other,,31915486.0,0.0,20355803.0,11015812.0,726.96,4.55
481,2016,NonResidential,Large Office,Westlake Terry - East SEDO,LAKE UNION,2006,1.0,4,209816,73673,136143,Office,97.0,6917478.5,0.0,5303806.0,1613672.0,122.68,0.58
482,2016,NonResidential,Large Office,Westlake Terry - West SEDO,LAKE UNION,2006,1.0,6,303103,109905,193198,Office,97.0,7554767.0,0.0,7147457.0,372009.0,69.59,0.23
