OSEBuildingID,DataYear,BuildingType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions
24909,2016,NonResidential,Ballard First Lutheran Church,BALLARD,1928,1.0,2,24120,0,24120,Worship Facility,66.0,1024822.188,0.0,344302.0,548751.0,31.54
704,2016,NonResidential,401 Elliott Ave West,MAGNOLIA / QUEEN ANNE,2000,1.0,4,129551,42500,87051,Office,1.0,27137190.0,0.0,27137187.0,0.0,189.18
316,2016,NonResidential,337v2-Seattle Waterfront Marriott,DOWNTOWN,2003,1.0,8,254273,38800,215473,Hotel,29.0,26831896.0,0.0,13763542.0,12895700.0,780.84
21140,2016,NonResidential,124N35,LAKE UNION,1984,1.0,1,26532,0,26532,Distribution Center,5.0,2261229.0,0.0,784585.0,1149639.0,66.53
26833,2016,NonResidential,Sixth & King Associates,DOWNTOWN,1993,0.0,3,21600,0,21600,Office,,1514428.75,0.0,1069041.0,470135.0,32.42
49970,2016,NonResidential,Cedar Hall,NORTHEAST,2011,1.0,0,176225,0,176225,Residence Hall/Dormitory,91.0,5209463.5,0.0,3424588.0,1502107.0,103.65
27162,2016,NonResidential,West Seattle Thriftway,SOUTHWEST,1998,1.0,1,33706,0,33706,Supermarket/Grocery Store,22.0,8992072.0,0.0,5528496.0,3159194.0,206.33
609,2016,NonResidential,111 S. Jackson,DOWNTOWN,1904,1.0,5,78920,0,78920,Office,88.0,2830674.75,0.0,2830674.0,0.0,19.73
24599,2016,NonResidential,SOUTH LANDER BUSINESS PARK,GREATER DUWAMISH,1988,3.0,1,51664,0,51664,Non-Refrigerated Warehouse,,3743867.25,0.0,2614003.0,914084.0,66.77
20861,2016,NonResidential,(ID20861) KEYSTONE GROUP HOME,LAKE UNION,1988,1.0,3,21118,0,21118,Residence Hall/Dormitory,49.0,1427645.0,0.0,710939.0,650489.0,39.5
25371,2016,NonResidential,Epiphany School,CENTRAL,2009,4.0,2,28500,0,28500,K-12 School,92.0,1300765.5,0.0,717507.0,445054.0,28.64
23928,2016,NonResidential,Planned Parenthood Western,CENTRAL,1999,1.0,3,31357,0,31357,Office,55.0,2085718.125,0.0,1774664.0,190411.0,22.48
20685,2016,NonResidential,Toyota of Lake City,NORTH,1976,1.0,2,38787,0,38787,Automobile Dealership,,3513828.25,0.0,2225423.0,979262.0,67.52
700,2016,NonResidential,IUC- Whole Foods Interbay,MAGNOLIA / QUEEN ANNE,2008,1.0,1,57176,0,57176,Supermarket/Grocery Store,31.0,12843856.0,0.0,0.0,0.0,0.0
571,2016,NonResidential,Northwest Center Industries,GREATER DUWAMISH,1989,1.0,2,98024,0,98024,Distribution Center,94.0,2109093.75,0.0,1373037.0,615298.0,42.25
20377,2016,NonResidential,Washington Care Center,SOUTHEAST,1981,1.0,3,78374,0,78374,Senior Care Community,98.0,3397766.5,0.0,3321035.0,0.0,23.15
774,2016,NonResidential,Pacific Building,DOWNTOWN,1970,1.0,22,227556,98556,129000,Office,95.0,8950688.0,0.0,8493419.0,0.0,59.21
656,2016,NonResidential,Arnold Pavilion,EAST,2004,1.0,0,225982,0,225982,Medical Office,53.0,20764814.0,7815663.0,12744957.0,0.0,692.12
346,2016,NonResidential,1000 Second Avenue,DOWNTOWN,1986,1.0,41,589921,129432,460489,Office,84.0,24603420.0,0.0,24603417.0,0.0,171.52
24991,2016,NonResidential,DUWAMISH,GREATER DUWAMISH,1962,1.0,3,36140,0,36140,Other,,4653535.0,0.0,4653534.0,0.0,32.44
49705,2016,NonResidential,Magnuson,NORTHEAST,1929,8.0,0,502030,0,502030,Other - Recreation,,20672948.0,0.0,9359884.0,9110455.0,549.11
20377,2016,NonResidential,Washington Care Center,SOUTHEAST,1981,1.0,3,78374,0,78374,Senior Care Community,98.0,3397766.5,0.0,3321035.0,0.0,23.15
20415,2016,NonResidential,Holy Rosary School,SOUTHWEST,1922,1.0,2,33462,0,33462,K-12 School,76.0,4719841.5,0.0,574940.0,3412276.0,185.23
715,2016,NonResidential,Polson Building,DOWNTOWN,1910,1.0,6,112560,0,112560,Office,86.0,5268183.0,0.0,3574020.0,1372778.0,97.82
21138,2016,NonResidential,Saturn Building,LAKE UNION,1947,1.0,1,46958,0,46958,Office,95.0,1818867.875,0.0,1436548.0,382320.0,30.32
24640,2016,NonResidential,Westwood Village - Building F,DELRIDGE,2005,1.0,1,26208,0,26208,Retail Store,79.0,1761050.125,0.0,1036767.0,572117.0,37.61
21117,2016,NonResidential,Administration - Blackford Hall,EAST,1946,1.0,3,22667,0,22667,Office,1.0,4141811.25,1639341.375,1972293.0,155501.0,148.55
69,2016,NonResidential,Sequim Lodging Corp,LAKE UNION,1997,1.0,6,116300,28200,88100,Hotel,80.0,5941927.0,0.0,3188457.0,2639138.0,162.39
50094,2016,NonResidential,AIBS,LAKE UNION,2015,1.0,6,345290,85028,260262,Laboratory,,41078600.0,0.0,23636804.0,15727308.0,1000.06
23689,2016,NonResidential,The Salvation Army,DELRIDGE,1957,1.0,2,24224,0,24224,Worship Facility,52.0,1045964.625,0.0,534935.0,433091.0,26.73
20067,2016,NonResidential,FareStart,DOWNTOWN,1923,1.0,3,33600,0,33600,Restaurant,,4712960.5,0.0,2941315.0,1534335.0,101.99
22579,2016,NonResidential,Century 21 Promotions Inc,MAGNOLIA / QUEEN ANNE,1968,1.0,1,35946,0,35946,Distribution Center,,503210.6875,0.0,300259.0,169240.0,11.08
555,2016,NonResidential,Cascade Designs Inc. ( Yosemite ),GREATER DUWAMISH,1940,1.0,1,56608,0,56608,Other,,5246590.0,0.0,4253264.0,840932.0,74.31
24822,2016,NonResidential,1943 First Avenue,GREATER DUWAMISH,1910,0.0,3,49052,0,49052,Office,96.0,1441445.625,0.0,1441445.0,0.0,10.05
21907,2016,NonResidential,North Seattle Professional Center,NORTH,1980,1.0,2,26930,6350,20580,Medical Office,64.0,1002995.0,0.0,1002995.0,0.0,6.99
491,2016,NonResidential,South Tower,MAGNOLIA / QUEEN ANNE,1970,1.0,5,87178,20416,66762,Office,86.0,3705629.0,0.0,3493093.0,0.0,24.35
247,2016,NonResidential,SCL SSC Building A,GREATER DUWAMISH,1924,1.0,2,179161,0,179161,Distribution Center,,10168523.0,0.0,8772104.0,664302.0,96.43
20050,2016,NonResidential,BLDG C,NORTHEAST,1956,1.0,1,23409,0,23409,Retail Store,67.0,2621259.25,0.0,2314166.0,231239.0,28.41
633,2016,NonResidential,83 S KING ST BLDG (ID633),DOWNTOWN,1904,1.0,7,184322,0,184322,Office,81.0,9722890.0,0.0,9722889.0,0.0,67.78
24955,2016,NonResidential,3420/3430 E. Marginal Way Whse,GREATER DUWAMISH,1952,1.0,1,16300,0,16300,Distribution Center,100.0,150167.7969,0.0,138179.0,11989.0,1.6
759,2016,NonResidential,Oddfellows,EAST,1908,1.0,4,55520,0,55520,Office,,3904791.25,0.0,973907.0,2713055.0,150.88
19895,2016,NonResidential,CENTENNIAL BUILDING,DOWNTOWN,1925,1.0,2,44098,13660,30438,Office,53.0,1523175.125,450522.3125,991378.0,0.0,41.69
26994,2016,NonResidential,Arboretum Court 2,EAST,1988,1.0,2,21036,0,21036,Parking,,2830649.5,0.0,1450920.0,1284891.0,78.36
19613,2016,NonResidential,SBC19613,BALLARD,1979,1.0,3,43500,0,43500,Office,46.0,3220635.25,0.0,3216396.0,4239.0,22.65
326,2016,NonResidential,Westlake Tower,DOWNTOWN,1989,1.0,25,369996,0,369996,Office,74.0,24755086.0,0.0,24755084.0,0.0,172.58
21216,2016,NonResidential,Mary's Place (PI Bank),NORTHWEST,1970,1.0,4,25557,0,25557,Residential Care Facility,,2280352.5,0.0,2280352.0,0.0,15.9
20130,2016,NonResidential,Green Lake United Methodist Church,Northwest,1910,1.0,2,23931,0,23931,Worship Facility,88.0,0.0,0.0,167075.0,329402.0,18.66
24106,2016,NonResidential,BRU-PEP 2922-2930,GREATER DUWAMISH,1951,1.0,2,24000,0,24000,Retail Store,,1497394.75,0.0,630883.0,688064.0,40.94
24274,2016,NonResidential,Bonneville International,LAKE UNION,1960,1.0,2,34110,0,34110,Office,31.0,2592728.0,0.0,2563985.0,0.0,17.87
498,2016,NonResidential,SCCA,LAKE UNION,2000,1.0,7,351530,150455,201075,Hospital (General Medical & Surgical),23.0,43178016.0,0.0,26781892.0,15927728.0,1032.63
248,2016,NonResidential,SCL SSC Building B,GREATER DUWAMISH,1965,1.0,2,58640,0,58640,Non-Refrigerated Warehouse,,4327563.5,0.0,3928695.0,0.0,27.39
50069,2016,NonResidential,Airport - Main Terminal,GREATER DUWAMISH,1929,1.0,2,24990,0,24990,Office,9.0,4731813.5,0.0,2167029.0,2253621.0,134.8
234,2016,NonResidential,SCL Roy Street Warehouse,MAGNOLIA / QUEEN ANNE,1926,1.0,2,50292,0,50292,Non-Refrigerated Warehouse,,430473.6875,0.0,430474.0,0.0,3.0
361,2016,NonResidential,Yesler Building,DOWNTOWN,1909,1.0,7,114395,8296,106099,Office,99.0,2970604.25,0.0,1640689.0,1105871.0,70.17
851,2016,NonResidential,SCCC SEATTLE VOCATIONAL INST.,CENTRAL,1974,2.0,4,114000,0,114000,College/University,,7575080.0,0.0,6341815.0,1233264.0,109.71
24250,2016,NonResidential,St. George Parish,GREATER DUWAMISH,1954,1.0,1,20484,0,20484,Worship Facility,69.0,961253.6875,0.0,115043.0,707593.0,38.38
45927,2016,NonResidential,Reasearch and Training Building,EAST,2000,1.0,8,178000,0,178000,Laboratory,,55068016.0,31030194.0,22135959.0,0.0,2549.47
26529,2016,NonResidential,Safeway 3091 - Brooklyn Ave,NORTHEAST,1950,1.0,1,26226,0,26226,Supermarket/Grocery Store,37.0,7798479.5,0.0,5349470.0,2238590.0,156.18
780,2016,NonResidential,King Street Center,DOWNTOWN,1998,1.0,8,446261,124788,321473,Office,96.0,13568148.0,0.0,13568146.0,0.0,94.59
121,2016,NonResidential,2100 Building,SOUTHEAST,2003,1.0,3,99433,35752,63681,Office,63.0,4980737.5,0.0,4897760.0,0.0,34.14
751,2016,NonResidential,Blanchard Plaza (CoS Energy Reporting),DOWNTOWN,1983,1.0,15,378002,116280,261722,Office,85.0,18235512.0,0.0,15083312.0,2667680.0,246.83
26909,2016,NonResidential,Chi Omega Fraternity of Washington,NORTHEAST,1926,1.0,3,27487,0,27487,Residence Hall/Dormitory,82.0,1753311.875,0.0,406046.0,1188459.0,65.95
25537,2016,NonResidential,FremontBridgeMini,MAGNOLIA / QUEEN ANNE,1918,1.0,2,28309,0,28309,Self-Storage Facility,,498364.9063,0.0,238481.0,191828.0,11.85
24091,2016,NonResidential,"Total Reclaim, Inc",GREATER DUWAMISH,1960,1.0,1,45842,0,45842,Non-Refrigerated Warehouse,99.0,847703.375,0.0,671187.0,148167.0,12.55
50196,2016,NonResidential,Northgate Community Center,NORTH,2005,1.0,1,20616,0,20616,Other - Recreation,,636965.5,0.0,636965.4881,0.0,4.44
40,2016,NonResidential,Silver Cloud University,NORTHEAST,1994,1.0,4,81871,0,81871,Hotel,29.0,6731281.5,0.0,3016399.0,3652169.0,215.0
33408,2016,NonResidential,The Seattle Public Library - Lake City Branch,NORTH,1965,1.0,1,24697,0,24697,Library,,1395016.125,0.0,859009.0,436677.0,29.18
21611,2016,NonResidential,Seattle Chinese Baptist Church,GREATER DUWAMISH,1977,1.0,99,21948,0,21948,Worship Facility,80.0,326001.1875,0.0,326001.0,0.0,2.27
25001,2016,NonResidential,Econo Mini Storage,NORTHEAST,1947,1.0,3,22522,0,22522,Self-Storage Facility,,630412.625,0.0,136609.0,424865.0,23.52
518,2016,NonResidential,AURORA ACRES (ID518),NORTHWEST,1967,1.0,1,114000,0,114000,Retail Store,79.0,17225444.0,0.0,7836595.0,9388848.0,553.27
21233,2016,NonResidential,Fitness International North Seattle,NORTHWEST,2007,1.0,2,45000,0,45000,Other - Recreation,,6104259.5,0.0,2973668.0,2938397.0,176.79
26115,2016,NonResidential,Greenus Building,EAST,1924,1.0,2,24476,0,24476,Fitness Center/Health Club/Gym,,2800725.0,0.0,1077101.0,1584953.0,91.69
27816,2016,NonResidential,Son Shone Inn,Central,1911,1.0,3,25200,0,25200,Other - Lodging/Residential,,1407294.875,0.0,281188.0,961478.0,53.02
21879,2016,NonResidential,HEALTH AND REHAB OF NORTH SEATTLE,NORTHWEST,1954,1.0,2,51298,0,51298,Senior Care Community,85.0,5847878.5,0.0,2094607.0,3560971.0,203.73
21617,2016,NonResidential,Bill Pierre Ford Service and Parts,NORTH,1947,1.0,1,37377,0,37377,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,3515178.25,0.0,1078845.0,1962133.0,111.73
27874,2016,NonResidential,20172- Seattle / Capitol,EAST,1958,1.0,2,61880,0,61880,Non-Refrigerated Warehouse,66.0,604190.125,0.0,595937.0,0.0,4.15
21905,2016,NonResidential,Seattle Athletic Club,NORTH,1979,1.0,1,30610,0,30610,Other - Recreation,,4513728.0,0.0,1999987.0,2294563.0,135.81
19860,2016,NonResidential,Marion 814,DOWNTOWN,1906,1.0,5,26840,0,26840,Office,24.0,1997288.75,0.0,1989287.0,0.0,13.87
182,2016,NonResidential,Otto Miller Hall,MAGNOLIA / QUEEN ANNE,1980,1.0,2,52611,0,52611,College/University,,4390158.0,0.0,2479273.0,1637598.0,104.26
24227,2016,NonResidential,2960 4th Ave S (Old Pacific Industrial Supply),GREATER DUWAMISH,2009,1.0,1,36400,0,36400,Other,,1638043.5,0.0,804194.0,763553.0,46.16
19873,2016,NonResidential,Store #5218_2603 Third Avenue,DOWNTOWN,1931,1.0,2,26270,0,26270,Retail Store,32.0,1667641.25,0.0,1064100.0,496361.0,33.78
18,2016,NonResidential,Crowne Plaza Hotel Seattle,DOWNTOWN,1980,1.0,33,315952,57600,258352,Hotel,58.0,22524948.0,4337738.5,13904183.0,4083440.0,648.62
413,2016,NonResidential,(ID413) JOSEPH VANCE BLDG,DOWNTOWN,1929,1.0,14,137350,0,137350,Office,89.0,6825027.0,2258855.25,4107229.0,0.0,202.99
651,2016,NonResidential,BMR-530 Fairview Avenue LLC,LAKE UNION,2008,1.0,5,129093,39902,89191,Medical Office,6.0,19892050.0,0.0,11800324.0,7448407.0,477.85
349,2016,NonResidential,2nd and Seneca,DOWNTOWN,1991,1.0,29,635303,197231,438072,Office,95.0,18754466.0,180731.7969,18040489.0,0.0,139.72
22577,2016,NonResidential,property #50,MAGNOLIA / QUEEN ANNE,1960,1.0,2,36498,0,36498,Distribution Center,89.0,602201.625,0.0,277628.0,242384.0,14.81
27838,2016,NonResidential,Madison Crossing,EAST,1998,1.0,5,53034,14625,38409,Multifamily Housing,93.0,3518099.75,0.0,2091625.0,1300504.0,83.65
26594,2016,NonResidential,107 Occidental Ave S,DOWNTOWN,1900,1.0,1,21420,0,21420,Museum,,812371.625,0.0,722467.0,88170.0,9.72
22509,2016,NonResidential,Salmon Bay Landing,MAGNOLIA / QUEEN ANNE,2008,1.0,4,41784,8399,33385,Office,89.0,1294615.25,0.0,1294615.0,0.0,9.03
200,2016,NonResidential,Verity Credit Union,NORTHWEST,1996,1.0,3,55442,0,55442,Financial Office,72.0,3313397.0,0.0,1859345.0,1331883.0,83.7
25567,2016,NonResidential,1109 N NORTHLAKE WAY,LAKE UNION,1938,1.0,1,23050,0,23050,Non-Refrigerated Warehouse,27.0,486485.3125,0.0,466673.0,0.0,3.25
520,2016,NonResidential,Burke Building,LAKE UNION,1988,1.0,3,124071,28645,95426,Office,73.0,4991360.5,0.0,4989211.0,2149.0,34.9
564,2016,NonResidential,Poplar Building,GREATER DUWAMISH,1970,1.0,1,65430,0,65430,Office,89.0,3586460.5,0.0,1705793.0,1475252.0,90.24
25541,2016,NonResidential,The Maynard Building,DOWNTOWN,1900,1.0,5,38376,0,38376,Office,,2142457.5,0.0,2058533.0,0.0,14.35
20987,2016,NonResidential,Building P,GREATER DUWAMISH,1969,1.0,2,25872,0,25872,Office,,1853911.875,0.0,1064725.0,722394.0,45.79
26331,2016,NonResidential,Solid Ground,LAKE UNION,1997,0.0,3,31686,7358,24328,Office,35.0,2305643.5,0.0,2305643.0,0.0,16.07
33289,2016,NonResidential,Bay Vista Office Building,DOWNTOWN,1982,0.0,24,119701,0,119701,Office,67.0,8382140.5,0.0,8382139.0,0.0,58.44
22502,2016,NonResidential,Commodore,MAGNOLIA / QUEEN ANNE,1974,1.0,1,25600,0,25600,Non-Refrigerated Warehouse,1.0,1943594.875,0.0,1249609.0,480992.0,34.26
25709,2016,NonResidential,Weller & Second Associates,DOWNTOWN,1908,1.0,3,28800,0,28800,Hotel,,4644346.0,0.0,1218294.0,3426052.0,190.45
487,2016,NonResidential,UW Medicine Research Phase I,LAKE UNION,1963,1.0,4,102235,0,102235,Laboratory,,24903228.0,0.0,15355254.0,9039972.0,587.16
354,2016,NonResidential,Fourth & Madison,DOWNTOWN,2002,1.0,37,1052469,164420,888049,Office,93.0,42071712.0,0.0,41213579.0,0.0,287.32
515,2016,NonResidential,0643-Seattle - North 130th Street,NORTHWEST,1999,1.0,3,94400,0,94400,Non-Refrigerated Warehouse,38.0,800622.875,0.0,680865.0,103500.0,10.24
21438,2016,NonResidential,Sellen Construction Headquarters,LAKE UNION,1999,1.0,4,38038,0,38038,Office,84.0,2040142.0,0.0,2003807.0,0.0,13.97
1,2016,NonResidential,Mayflower park hotel,DOWNTOWN,1927,1.0,12,88434,0,88434,Hotel,60.0,7456910.0,2003882.0,3946027.0,1276453.0,249.98
316,2016,NonResidential,337v2-Seattle Waterfront Marriott,DOWNTOWN,2003,1.0,8,254273,38800,215473,Hotel,29.0,26831896.0,0.0,13763542.0,12895700.0,780.84
20626,2016,NonResidential,3317,GREATER DUWAMISH,1975,1.0,1,49950,0,49950,Distribution Center,77.0,238969.7031,0.0,238970.0,0.0,1.67
689,2016,NonResidential,Marketplace at Queen Anne,MAGNOLIA / QUEEN ANNE,1994,3.0,2,81336,0,81336,Lifestyle Center,,13360349.0,0.0,9206777.0,3878519.0,270.17
22440,2016,NonResidential,Office Max #560,BALLARD,1996,1.0,1,23500,0,23500,Retail Store,53.0,1149592.0,0.0,1021883.0,116084.0,13.29
24857,2016,NonResidential,(ID24857) EMPIRE CENTER,SOUTHEAST,1966,1.0,1,37883,0,37883,Retail Store,88.0,12869714.0,0.0,5359975.0,7074617.0,413.1
82,2016,NonResidential,Dept of Social & Health Services,CENTRAL,1962,1.0,2,54984,0,54984,Office,71.0,3630147.25,0.0,1978230.0,1396981.0,87.98
433,2016,NonResidential,(71367A) SEATTLE Macy's,DOWNTOWN,1929,1.0,8,861702,0,861702,Retail Store,,17666646.0,2927935.25,14736955.0,1753.0,328.83
21786,2016,NonResidential,(ID21786) 615 S ALASKA,GREATER DUWAMISH,1975,1.0,1,28126,0,28126,Non-Refrigerated Warehouse,44.0,966168.625,0.0,598370.0,272256.0,18.63
27,2016,NonResidential,King County Correctional Facility,DOWNTOWN,1985,1.0,19,385274,0,385274,Other,,49539212.0,0.0,18257661.0,29602150.0,1699.45
20474,2016,NonResidential,EBBC LCW,NORTH,1949,0.0,1,22405,0,22405,Other,,3556717.25,0.0,1110079.0,2388136.0,134.57
19928,2016,NonResidential,Olympic Sculpture Park,DOWNTOWN,2006,1.0,2,33792,22867,10925,Social/Meeting Hall,,2622096.5,0.0,2269684.0,278164.0,30.6
282,2016,NonResidential,Hotel Deca,NORTHEAST,1931,1.0,16,106860,0,106860,Hotel,49.0,12616417.0,0.0,3561742.0,8373976.0,469.57
50031,2016,NonResidential,Dexter Station,MAGNOLIA / QUEEN ANNE,2015,1.0,10,513816,0,513816,Office,,18760766.0,0.0,16953109.0,1807655.0,214.19
585,2016,NonResidential,NWH Outpatient Medical Center,NORTHWEST,1961,1.0,3,133298,0,133298,Medical Office,21.0,16041286.0,0.0,11600182.0,4040810.0,295.48
228,2016,NonResidential,Webster Building,BALLARD,1973,1.0,3,56000,0,56000,Other,,2088978.125,0.0,844864.0,1006396.0,59.34
413,2016,NonResidential,(ID413) JOSEPH VANCE BLDG,DOWNTOWN,1929,1.0,14,137350,0,137350,Office,89.0,6825027.0,2258855.25,4107229.0,0.0,202.99
24581,2016,NonResidential,SODO,GREATER DUWAMISH,1937,1.0,1,20975,0,20975,Other - Entertainment/Public Assembly,,347437.6875,0.0,259882.0,87556.0,6.46
819,2016,NonResidential,BLDG D,NORTHEAST,1956,1.0,2,93803,0,93803,Retail Store,,5561522.5,0.0,3884335.0,1569103.0,110.41
331,2016,NonResidential,The Tower Building,DOWNTOWN,1930,1.0,17,204790,30000,174790,Office,91.0,8081443.0,0.0,6736076.0,1003622.0,100.26
24070,2016,NonResidential,Metro Self Storage,NORTHEAST,2006,1.0,6,48179,7132,41047,Self-Storage Facility,,837795.8125,0.0,652860.0,144310.0,12.22
463,2016,NonResidential,425 Pontius,LAKE UNION,1982,1.0,4,134056,60960,73096,Office,54.0,4899096.0,0.0,4695138.0,0.0,32.73
23858,2016,NonResidential,Pier 55,DOWNTOWN,1900,1.0,2,32027,0,32027,Office,54.0,3999505.25,0.0,1820615.0,2178890.0,128.41
26139,2016,NonResidential,Salal Credit Union,MAGNOLIA / QUEEN ANNE,1980,1.0,3,30408,0,30408,Bank Branch,61.0,1469861.875,0.0,1440554.0,0.0,10.04
19862,2016,NonResidential,Marion 801,DOWNTOWN,1979,1.0,3,63990,26640,37350,Office,51.0,2067352.5,0.0,2062620.0,4732.0,14.63
549,2016,NonResidential,400 Mercer Street,MAGNOLIA / QUEEN ANNE,1987,1.0,6,78672,28427,50245,Office,98.0,2220030.5,0.0,1888502.0,291217.0,28.63
27704,2016,NonResidential,Seattle Jewish Community School,North,1988,1.0,2,32961,0,32961,K-12 School,86.0,1719595.125,0.0,446659.0,1126496.0,62.94
27131,2016,NonResidential,Pacific Rubber Inc,GREATER DUWAMISH,1974,1.0,1,25620,0,25620,Distribution Center,82.0,652579.875,0.0,189949.0,360375.0,20.46
27891,2016,NonResidential,University VW,NORTHEAST,1924,1.0,2,21600,0,21600,Other - Services,,1623657.0,0.0,1623657.0,0.0,11.32
592,2016,NonResidential,SEATTLE 1ST AVE GAR,GREATER DUWAMISH,2000,1.0,1,53040,41600,11440,Other,,1901429.125,0.0,955967.0,814060.0,49.9
20523,2016,NonResidential,ABM/ Johnson Barrow,GREATER DUWAMISH,1961,1.0,1,29740,0,29740,Office,57.0,1533262.0,0.0,1259195.0,207865.0,19.82
26115,2016,NonResidential,Greenus Building,EAST,1924,1.0,2,24476,0,24476,Fitness Center/Health Club/Gym,,2800725.0,0.0,1077101.0,1584953.0,91.69
26994,2016,NonResidential,Arboretum Court 2,EAST,1988,1.0,2,21036,0,21036,Parking,,2830649.5,0.0,1450920.0,1284891.0,78.36
20397,2016,NonResidential,The Hotel Seattle,DOWNTOWN,1926,1.0,11,36240,0,36240,Hotel,98.0,2390584.0,1158118.25,456350.0,533500.0,120.91
19917,2016,NonResidential,Fire Station 02,DOWNTOWN,1922,1.0,2,37740,0,37740,Fire Station,,3356598.0,0.0,1699362.0,1396520.0,86.02
23071,2016,NonResidential,Main Hospital - All Wings,NORTHWEST,1966,8.0,1,415632,0,415632,Hospital (General Medical & Surgical),85.0,100328264.0,0.0,42864158.0,56096612.0,3278.11
611,2016,NonResidential,Westland Building,DOWNTOWN,1907,1.0,6,73260,0,73260,Office,82.0,3020795.0,0.0,2853189.0,0.0,19.89
19926,2016,NonResidential,7th & Bell Building,DOWNTOWN,1965,1.0,1,23752,0,23752,Office,,1199844.875,0.0,571058.0,496096.0,30.33
364,2016,NonResidential,UW Tower Bldg Complex,NORTHEAST,1971,1.0,23,474546,0,474546,Office,77.0,29997380.0,0.0,28450433.0,0.0,198.34
424,2016,NonResidential,PARK PLACE OFFICE BLDG (ID424),DOWNTOWN,1971,1.0,21,456304,93204,363100,Office,74.0,20421248.0,0.0,19397322.0,0.0,135.23
376,2016,NonResidential,5th and Bell,DOWNTOWN,2002,1.0,6,287471,83591,203880,Office,74.0,14913424.0,0.0,14913422.0,0.0,103.97
19697,2016,NonResidential,North Substation,NORTH,1923,1.0,2,21462,0,21462,Other,,1207838.75,0.0,1114384.0,0.0,7.77
24205,2016,NonResidential,640 S Spokane,GREATER DUWAMISH,1960,1.0,1,27933,0,27933,Other,,6129780.0,0.0,6129779.0,0.0,42.73
550,2016,NonResidential,21517-Seattle / Aurora AVE N,NORTHWEST,1986,1.0,3,64660,0,64660,Non-Refrigerated Warehouse,89.0,333622.5938,0.0,237813.0,87700.0,6.32
847,2016,NonResidential,Pioneer Industries,DELRIDGE,1970,1.0,1,70400,0,70400,Non-Refrigerated Warehouse,1.0,14128860.0,0.0,9916987.0,4045761.0,284.01
19624,2016,NonResidential,Anthony's Homeport,BALLARD,1977,1.0,3,22719,0,22719,Restaurant,,1358519.0,0.0,1358519.0,0.0,9.47
263,2016,NonResidential,Building 1,NORTH,2008,1.0,6,419848,335109,84739,Parking,,9238992.0,0.0,6995246.0,2139716.0,162.41
565,2016,NonResidential,Northcut Landing,NORTHEAST,2006,1.0,3,102290,42440,59850,Office,26.0,6114351.5,0.0,5913177.0,149593.0,49.17
794,2016,NonResidential,NWCP-SEA Bldg C,GREATER DUWAMISH,1966,1.0,1,115620,0,115620,Non-Refrigerated Warehouse,11.0,1951856.25,0.0,1951856.0,0.0,13.61
410,2016,NonResidential,Motif Seattle,DOWNTOWN,1973,0.0,19,332067,59280,272787,Hotel,6.0,37984148.0,15586014.0,19800542.0,2398995.0,1468.5
425,2016,NonResidential,First and Stewart,DOWNTOWN,1986,1.0,12,115857,15140,100717,Office,89.0,4757299.5,0.0,4757299.0,0.0,33.17
228,2016,NonResidential,Webster Building,BALLARD,1973,1.0,3,56000,0,56000,Other,,2088978.125,0.0,844864.0,1006396.0,59.34
25548,2016,NonResidential,New England,DOWNTOWN,1900,1.0,4,33300,0,33300,Office,,1355968.5,0.0,1075503.0,211994.0,18.76
19860,2016,NonResidential,Marion 814,DOWNTOWN,1906,1.0,5,26840,0,26840,Office,24.0,1997288.75,0.0,1989287.0,0.0,13.87
22509,2016,NonResidential,Salmon Bay Landing,MAGNOLIA / QUEEN ANNE,2008,1.0,4,41784,8399,33385,Office,89.0,1294615.25,0.0,1294615.0,0.0,9.03
24823,2016,NonResidential,Millwork Supply,GREATER DUWAMISH,1900,1.0,2,52110,0,52110,Non-Refrigerated Warehouse,34.0,671037.375,0.0,130124.0,456465.0,25.15
27982,2016,NonResidential,9620 Stone Ave N,NORTHWEST,1982,1.0,3,25111,0,25111,Office,77.0,1060040.75,0.0,557279.0,397074.0,24.97
322,2016,NonResidential,Cox Media Group Seattle KIRO TV (322),DOWNTOWN,1968,0.0,3,100734,26731,74003,Office,20.0,9892566.0,0.0,9788716.0,0.0,68.24
23017,2016,NonResidential,5th Ave Professional Center,NORTH,1988,1.0,3,28841,0,28841,Medical Office,55.0,1525049.625,0.0,955324.0,503875.0,33.42
50035,2016,NonResidential,Hilton Garden Inn Seattle,DOWNTOWN,2015,1.0,14,144614,0,144614,Hotel,89.0,5547964.5,0.0,5269208.0,255864.0,50.32
24030,2016,NonResidential,King Plaza 6951,GREATER DUWAMISH,2002,1.0,2,54211,17471,36740,Retail Store,100.0,1267463.125,0.0,1267463.0,0.0,8.84
194,2016,NonResidential,Northgate Mall,NORTH,1951,1.0,1,530039,0,530039,Retail Store,98.0,28763498.0,0.0,16224529.0,11492503.0,723.47
573,2016,NonResidential,617 Eastlake,LAKE UNION,1990,1.0,5,144573,66620,77953,Office,62.0,5318277.0,0.0,5135039.0,0.0,35.8
